id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
876330,드래그니티 암즈－미스틸,Dragunity Arma Mystletainn,Effect Monster,https://images.ygoprodeck.com/images/cards/876330.jpg,https://images.ygoprodeck.com/images/cards_small/876330.jpg,https://images.ygoprodeck.com/images/cards_cropped/876330.jpg
879958,패러렐포트 아머,Parallel Port Armor,Trap Card,https://images.ygoprodeck.com/images/cards/879958.jpg,https://images.ygoprodeck.com/images/cards_small/879958.jpg,https://images.ygoprodeck.com/images/cards_cropped/879958.jpg
885016,Multi-Universe,Multi-Universe,Spell Card,https://images.ygoprodeck.com/images/cards/885016.jpg,https://images.ygoprodeck.com/images/cards_small/885016.jpg,https://images.ygoprodeck.com/images/cards_cropped/885016.jpg
897409,갤럭시 헌드레드,Galaxy Hundred,Spell Card,https://images.ygoprodeck.com/images/cards/897409.jpg,https://images.ygoprodeck.com/images/cards_small/897409.jpg,https://images.ygoprodeck.com/images/cards_cropped/897409.jpg
899287,괴조 그라이프,Glife the Phantom Bird,Effect Monster,https://images.ygoprodeck.com/images/cards/899287.jpg,https://images.ygoprodeck.com/images/cards_small/899287.jpg,https://images.ygoprodeck.com/images/cards_cropped/899287.jpg
900787,드래그니티 나이트－게이볼그,Dragunity Knight - Gae Bulg,Synchro Monster,https://images.ygoprodeck.com/images/cards/900787.jpg,https://images.ygoprodeck.com/images/cards_small/900787.jpg,https://images.ygoprodeck.com/images/cards_cropped/900787.jpg
904185,버티컬 랜딩,Vertical Landing,Spell Card,https://images.ygoprodeck.com/images/cards/904185.jpg,https://images.ygoprodeck.com/images/cards_small/904185.jpg,https://images.ygoprodeck.com/images/cards_cropped/904185.jpg
911883,예상외,Unexpected Dai,Spell Card,https://images.ygoprodeck.com/images/cards/911883.jpg,https://images.ygoprodeck.com/images/cards_small/911883.jpg,https://images.ygoprodeck.com/images/cards_cropped/911883.jpg
917796,가가가 태그,Gagagatag,Spell Card,https://images.ygoprodeck.com/images/cards/917796.jpg,https://images.ygoprodeck.com/images/cards_small/917796.jpg,https://images.ygoprodeck.com/images/cards_cropped/917796.jpg
923596,기아기아머,Geargiarmor,Effect Monster,https://images.ygoprodeck.com/images/cards/923596.jpg,https://images.ygoprodeck.com/images/cards_small/923596.jpg,https://images.ygoprodeck.com/images/cards_cropped/923596.jpg
938717,기동병장 커맨드 리볼버,Boot-Up Corporal - Command Dynamo,Effect Monster,https://images.ygoprodeck.com/images/cards/938717.jpg,https://images.ygoprodeck.com/images/cards_small/938717.jpg,https://images.ygoprodeck.com/images/cards_cropped/938717.jpg
952523,클라리아의 충혹마,Traptrix Cularia,Link Monster,https://images.ygoprodeck.com/images/cards/952523.jpg,https://images.ygoprodeck.com/images/cards_small/952523.jpg,https://images.ygoprodeck.com/images/cards_cropped/952523.jpg
967928,페널티게임!,Penalty Game!,Trap Card,https://images.ygoprodeck.com/images/cards/967928.jpg,https://images.ygoprodeck.com/images/cards_small/967928.jpg,https://images.ygoprodeck.com/images/cards_cropped/967928.jpg
975299,거대요새 제로스,B.E.F. Zelos,Spell Card,https://images.ygoprodeck.com/images/cards/975299.jpg,https://images.ygoprodeck.com/images/cards_small/975299.jpg,https://images.ygoprodeck.com/images/cards_cropped/975299.jpg
980973,암드 드래곤 LV3,Armed Dragon LV3,Effect Monster,https://images.ygoprodeck.com/images/cards/980973.jpg,https://images.ygoprodeck.com/images/cards_small/980973.jpg,https://images.ygoprodeck.com/images/cards_cropped/980973.jpg
981540,하프 언브레이크,Half Unbreak,Trap Card,https://images.ygoprodeck.com/images/cards/981540.jpg,https://images.ygoprodeck.com/images/cards_small/981540.jpg,https://images.ygoprodeck.com/images/cards_cropped/981540.jpg
983995,리바운드,Rebound,Trap Card,https://images.ygoprodeck.com/images/cards/983995.jpg,https://images.ygoprodeck.com/images/cards_small/983995.jpg,https://images.ygoprodeck.com/images/cards_cropped/983995.jpg
984114,익스프레스로이드,Expressroid,Effect Monster,https://images.ygoprodeck.com/images/cards/984114.jpg,https://images.ygoprodeck.com/images/cards_small/984114.jpg,https://images.ygoprodeck.com/images/cards_cropped/984114.jpg
987311,DDD질풍왕 알렉산더,D/D/D Gust King Alexander,Synchro Monster,https://images.ygoprodeck.com/images/cards/987311.jpg,https://images.ygoprodeck.com/images/cards_small/987311.jpg,https://images.ygoprodeck.com/images/cards_cropped/987311.jpg
1003028,트러블 다이버,Doggy Diver,Effect Monster,https://images.ygoprodeck.com/images/cards/1003028.jpg,https://images.ygoprodeck.com/images/cards_small/1003028.jpg,https://images.ygoprodeck.com/images/cards_cropped/1003028.jpg
1003840,스타라이트 정크션,Starlight Junktion,Spell Card,https://images.ygoprodeck.com/images/cards/1003840.jpg,https://images.ygoprodeck.com/images/cards_small/1003840.jpg,https://images.ygoprodeck.com/images/cards_cropped/1003840.jpg
1005587,연옥의 함정 속으로,Void Trap Hole,Trap Card,https://images.ygoprodeck.com/images/cards/1005587.jpg,https://images.ygoprodeck.com/images/cards_small/1005587.jpg,https://images.ygoprodeck.com/images/cards_cropped/1005587.jpg
1006081,정크 체인저,Junk Changer,Tuner Monster,https://images.ygoprodeck.com/images/cards/1006081.jpg,https://images.ygoprodeck.com/images/cards_small/1006081.jpg,https://images.ygoprodeck.com/images/cards_cropped/1006081.jpg
1012060,Azamina Sol Erysichthon,Azamina Sol Erysichthon,Fusion Monster,https://images.ygoprodeck.com/images/cards/1012060.jpg,https://images.ygoprodeck.com/images/cards_small/1012060.jpg,https://images.ygoprodeck.com/images/cards_cropped/1012060.jpg
1033312,고통의 결단,Painful Decision,Spell Card,https://images.ygoprodeck.com/images/cards/1033312.jpg,https://images.ygoprodeck.com/images/cards_small/1033312.jpg,https://images.ygoprodeck.com/images/cards_cropped/1033312.jpg
1036974,불행,Misfortune,Spell Card,https://images.ygoprodeck.com/images/cards/1036974.jpg,https://images.ygoprodeck.com/images/cards_small/1036974.jpg,https://images.ygoprodeck.com/images/cards_cropped/1036974.jpg
1041278,분열된 낙인,Branded Expulsion,Trap Card,https://images.ygoprodeck.com/images/cards/1041278.jpg,https://images.ygoprodeck.com/images/cards_small/1041278.jpg,https://images.ygoprodeck.com/images/cards_cropped/1041278.jpg
1045143,기아기아노 MK-Ⅱ,Geargiano Mk-II,Effect Monster,https://images.ygoprodeck.com/images/cards/1045143.jpg,https://images.ygoprodeck.com/images/cards_small/1045143.jpg,https://images.ygoprodeck.com/images/cards_cropped/1045143.jpg
1047075,Fighting Flame Swordsman,Fighting Flame Swordsman,Effect Monster,https://images.ygoprodeck.com/images/cards/1047075.jpg,https://images.ygoprodeck.com/images/cards_small/1047075.jpg,https://images.ygoprodeck.com/images/cards_cropped/1047075.jpg
1050186,사테라나이트 우누크,Satellarknight Unukalhai,Effect Monster,https://images.ygoprodeck.com/images/cards/1050186.jpg,https://images.ygoprodeck.com/images/cards_small/1050186.jpg,https://images.ygoprodeck.com/images/cards_cropped/1050186.jpg
1050355,암흑의 몽마경,Dream Mirror of Terror,Spell Card,https://images.ygoprodeck.com/images/cards/1050355.jpg,https://images.ygoprodeck.com/images/cards_small/1050355.jpg,https://images.ygoprodeck.com/images/cards_cropped/1050355.jpg
1050684,스크랩 에리어,Scrapyard,Spell Card,https://images.ygoprodeck.com/images/cards/1050684.jpg,https://images.ygoprodeck.com/images/cards_small/1050684.jpg,https://images.ygoprodeck.com/images/cards_cropped/1050684.jpg
1061200,Ｆ．Ａ． (포뮬러 애슬리트) 시티 ＧＰ,F.A. City Grand Prix,Spell Card,https://images.ygoprodeck.com/images/cards/1061200.jpg,https://images.ygoprodeck.com/images/cards_small/1061200.jpg,https://images.ygoprodeck.com/images/cards_cropped/1061200.jpg
1073952,매직 플랜터,Magic Planter,Spell Card,https://images.ygoprodeck.com/images/cards/1073952.jpg,https://images.ygoprodeck.com/images/cards_small/1073952.jpg,https://images.ygoprodeck.com/images/cards_cropped/1073952.jpg
1082946,운명의 불시계,Pyro Clock of Destiny,Trap Card,https://images.ygoprodeck.com/images/cards/1082946.jpg,https://images.ygoprodeck.com/images/cards_small/1082946.jpg,https://images.ygoprodeck.com/images/cards_cropped/1082946.jpg
1102515,암흑의 미믹 LV3,Dark Mimic LV3,Effect Monster,https://images.ygoprodeck.com/images/cards/1102515.jpg,https://images.ygoprodeck.com/images/cards_small/1102515.jpg,https://images.ygoprodeck.com/images/cards_cropped/1102515.jpg
1118137,가디언의 힘,Power of the Guardians,Spell Card,https://images.ygoprodeck.com/images/cards/1118137.jpg,https://images.ygoprodeck.com/images/cards_small/1118137.jpg,https://images.ygoprodeck.com/images/cards_cropped/1118137.jpg
1127737,이차원의 고전장-사르갓소,Sargasso the D.D. Battlefield,Spell Card,https://images.ygoprodeck.com/images/cards/1127737.jpg,https://images.ygoprodeck.com/images/cards_small/1127737.jpg,https://images.ygoprodeck.com/images/cards_cropped/1127737.jpg
1142880,사이버 드래곤 넥스테아,Cyber Dragon Nachster,Effect Monster,https://images.ygoprodeck.com/images/cards/1142880.jpg,https://images.ygoprodeck.com/images/cards_small/1142880.jpg,https://images.ygoprodeck.com/images/cards_cropped/1142880.jpg
1149109,덱 로크,Deck Lockdown,Spell Card,https://images.ygoprodeck.com/images/cards/1149109.jpg,https://images.ygoprodeck.com/images/cards_small/1149109.jpg,https://images.ygoprodeck.com/images/cards_cropped/1149109.jpg
1151281,서브테러마리스 글래이오스,Subterror Behemoth Phospheroglacier,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/1151281.jpg,https://images.ygoprodeck.com/images/cards_small/1151281.jpg,https://images.ygoprodeck.com/images/cards_cropped/1151281.jpg
1154611,버제스토마 레안코일리아,Paleozoic Leanchoilia,Trap Card,https://images.ygoprodeck.com/images/cards/1154611.jpg,https://images.ygoprodeck.com/images/cards_small/1154611.jpg,https://images.ygoprodeck.com/images/cards_cropped/1154611.jpg
1157683,사이버다크 인베이전,Cyberdark Invasion,Trap Card,https://images.ygoprodeck.com/images/cards/1157683.jpg,https://images.ygoprodeck.com/images/cards_small/1157683.jpg,https://images.ygoprodeck.com/images/cards_cropped/1157683.jpg
1164211,Shield of the Millennium Dynasty,Shield of the Millennium Dynasty,Effect Monster,https://images.ygoprodeck.com/images/cards/1164211.jpg,https://images.ygoprodeck.com/images/cards_small/1164211.jpg,https://images.ygoprodeck.com/images/cards_cropped/1164211.jpg
1174075,드라이트론－파프μβ',Drytron Mu Beta Fafnir,XYZ Monster,https://images.ygoprodeck.com/images/cards/1174075.jpg,https://images.ygoprodeck.com/images/cards_small/1174075.jpg,https://images.ygoprodeck.com/images/cards_cropped/1174075.jpg
1184620,마물 사냥꾼,Kojikocy,Normal Monster,https://images.ygoprodeck.com/images/cards/1184620.jpg,https://images.ygoprodeck.com/images/cards_small/1184620.jpg,https://images.ygoprodeck.com/images/cards_cropped/1184620.jpg
1187243,가스타를 위한 추풍,Tailwind of Gusto,Spell Card,https://images.ygoprodeck.com/images/cards/1187243.jpg,https://images.ygoprodeck.com/images/cards_small/1187243.jpg,https://images.ygoprodeck.com/images/cards_cropped/1187243.jpg
1197847,환황룡의 스파이럴 웨이브,Phantasm Spiral Wave,Spell Card,https://images.ygoprodeck.com/images/cards/1197847.jpg,https://images.ygoprodeck.com/images/cards_small/1197847.jpg,https://images.ygoprodeck.com/images/cards_cropped/1197847.jpg
1200843,신기 - 거울,Mirror of Yata,Spell Card,https://images.ygoprodeck.com/images/cards/1200843.jpg,https://images.ygoprodeck.com/images/cards_small/1200843.jpg,https://images.ygoprodeck.com/images/cards_cropped/1200843.jpg
1218214,방계법,Cubic Dharma,Spell Card,https://images.ygoprodeck.com/images/cards/1218214.jpg,https://images.ygoprodeck.com/images/cards_small/1218214.jpg,https://images.ygoprodeck.com/images/cards_cropped/1218214.jpg
1224927,사신의 대재해,Malevolent Catastrophe,Trap Card,https://images.ygoprodeck.com/images/cards/1224927.jpg,https://images.ygoprodeck.com/images/cards_small/1224927.jpg,https://images.ygoprodeck.com/images/cards_cropped/1224927.jpg
1225009,라뷰린스 서번츠 아리안나,Arianna the Labrynth Servant,Effect Monster,https://images.ygoprodeck.com/images/cards/1225009.jpg,https://images.ygoprodeck.com/images/cards_small/1225009.jpg,https://images.ygoprodeck.com/images/cards_cropped/1225009.jpg
1248895,연쇄 파괴,Chain Destruction,Trap Card,https://images.ygoprodeck.com/images/cards/1248895.jpg,https://images.ygoprodeck.com/images/cards_small/1248895.jpg,https://images.ygoprodeck.com/images/cards_cropped/1248895.jpg
1249315,세인트 디클레어러,Herald of Pure Light,XYZ Monster,https://images.ygoprodeck.com/images/cards/1249315.jpg,https://images.ygoprodeck.com/images/cards_small/1249315.jpg,https://images.ygoprodeck.com/images/cards_cropped/1249315.jpg
1259814,RGB Rainbowlution,RGB Rainbowlution,Trap Card,https://images.ygoprodeck.com/images/cards/1259814.jpg,https://images.ygoprodeck.com/images/cards_small/1259814.jpg,https://images.ygoprodeck.com/images/cards_cropped/1259814.jpg
1264319,젬나이트 퓨전,Gem-Knight Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/1264319.jpg,https://images.ygoprodeck.com/images/cards_small/1264319.jpg,https://images.ygoprodeck.com/images/cards_cropped/1264319.jpg
1269512,FA－호프 레이 랜서,Full Armored Utopic Ray Lancer,XYZ Monster,https://images.ygoprodeck.com/images/cards/1269512.jpg,https://images.ygoprodeck.com/images/cards_small/1269512.jpg,https://images.ygoprodeck.com/images/cards_cropped/1269512.jpg
1274455,Kozmo-시미우즈,Kozmo Soartroopers,Effect Monster,https://images.ygoprodeck.com/images/cards/1274455.jpg,https://images.ygoprodeck.com/images/cards_small/1274455.jpg,https://images.ygoprodeck.com/images/cards_cropped/1274455.jpg
1278431,앤틱 기어 프레임,Ancient Gear Frame,Effect Monster,https://images.ygoprodeck.com/images/cards/1278431.jpg,https://images.ygoprodeck.com/images/cards_small/1278431.jpg,https://images.ygoprodeck.com/images/cards_cropped/1278431.jpg
1281505,바이론 테트라,Vylon Tetra,Tuner Monster,https://images.ygoprodeck.com/images/cards/1281505.jpg,https://images.ygoprodeck.com/images/cards_small/1281505.jpg,https://images.ygoprodeck.com/images/cards_cropped/1281505.jpg
1287123,머티리얼 팔코,Prime Material Falcon,Effect Monster,https://images.ygoprodeck.com/images/cards/1287123.jpg,https://images.ygoprodeck.com/images/cards_small/1287123.jpg,https://images.ygoprodeck.com/images/cards_cropped/1287123.jpg
1295111,샐러맨그레이트 성역,Salamangreat Sanctuary,Spell Card,https://images.ygoprodeck.com/images/cards/1295111.jpg,https://images.ygoprodeck.com/images/cards_small/1295111.jpg,https://images.ygoprodeck.com/images/cards_cropped/1295111.jpg
1295442,히스이테이 아에기로카시스,Icejade Creation Aegirocassis,Tuner Monster,https://images.ygoprodeck.com/images/cards/1295442.jpg,https://images.ygoprodeck.com/images/cards_small/1295442.jpg,https://images.ygoprodeck.com/images/cards_cropped/1295442.jpg
1315120,TG스트라이커,T.G. Striker,Tuner Monster,https://images.ygoprodeck.com/images/cards/1315120.jpg,https://images.ygoprodeck.com/images/cards_small/1315120.jpg,https://images.ygoprodeck.com/images/cards_cropped/1315120.jpg
1322368,SPYRAL－더 더블헬릭스,SPYRAL Double Helix,Link Monster,https://images.ygoprodeck.com/images/cards/1322368.jpg,https://images.ygoprodeck.com/images/cards_small/1322368.jpg,https://images.ygoprodeck.com/images/cards_cropped/1322368.jpg
1329620,티아라멘츠 크라임,Tearlaments Cryme,Trap Card,https://images.ygoprodeck.com/images/cards/1329620.jpg,https://images.ygoprodeck.com/images/cards_small/1329620.jpg,https://images.ygoprodeck.com/images/cards_cropped/1329620.jpg
1340142,"Varar, Vaalmonican Concord","Varar, Vaalmonican Concord",Link Monster,https://images.ygoprodeck.com/images/cards/1340142.jpg,https://images.ygoprodeck.com/images/cards_small/1340142.jpg,https://images.ygoprodeck.com/images/cards_cropped/1340142.jpg
1344018,시공의 펜듈럼그래프,Time Pendulumgraph,Trap Card,https://images.ygoprodeck.com/images/cards/1344018.jpg,https://images.ygoprodeck.com/images/cards_small/1344018.jpg,https://images.ygoprodeck.com/images/cards_cropped/1344018.jpg
